function,time,count,avg,time2,count2,avg2,Good_J,Good_NJ,Bad_J,Bad_NJ,Nat_J,Nat_NJ
dec==17==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,0.219,98952,2.21319427601e-06,0.358,76076,4.70582049529e-06,2,0,0,0,0,2
_has_expired==105==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/backends/locmem.py,0.218,66873,3.25991057676e-06,0.171,51318,3.33216415293e-06,1,0,0,0,1,2
promisify==417==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,0.218,304296,7.16407708284e-07,0.373,233948,1.59437139877e-06,1,0,2,0,1,0
order_by==926==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.217,36019,6.02459812877e-06,0.227,27564,8.23537948048e-06,0,0,0,0,2,2
manager_method==84==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py,0.217,61066,3.5535322438e-06,0.271,48979,5.53298352355e-06,0,0,2,0,0,2
get_language_from_request==498==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.215,10882,1.97573975372e-05,0.177,8796,2.01227830832e-05,0,0,1,0,0,3
_legacy_get_response==236==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/base.py,0.215,10882,1.97573975372e-05,0.181,8796,2.05775352433e-05,0,0,1,0,1,2
handle_success==406==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,0.214,98952,2.16266472633e-06,0.233,76076,3.06272674694e-06,2,0,1,0,0,1
do_include==305==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py,0.213,17461,1.21986140542e-05,0.304,14182,2.14356226202e-05,0,0,1,1,0,2
limited_parse_qsl==385==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/http.py,0.213,12423,1.71456170007e-05,0.077,9991,7.70693624262e-06,0,0,1,0,0,3
__hash__==262==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/definition.py,0.212,182652,1.16067713466e-06,0.230,140426,1.6378733283e-06,1,0,0,0,2,1
_handle_write==845==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.212,11917,1.77897121759e-05,0.353,9644,3.66030692659e-05,0,0,0,0,1,3
choice==272==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/random.py,0.211,124416,1.69592335391e-06,0.242,98976,2.44503718073e-06,2,0,0,0,1,1
get_sub_fields==85==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/base.py,0.211,28458,7.41443530817e-06,0.347,21879,1.58599570364e-05,1,0,0,1,1,1
_proxy_method==97==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/safestring.py,0.211,39570,5.33232246652e-06,0.276,31979,8.63066387317e-06,1,0,1,1,0,1
_reset_dicts==34==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.209,32624,6.4063266307e-06,0.082,26503,3.0939893597e-06,0,0,1,0,1,2
timezone==126==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/pytz/__init__.py,0.206,32628,6.31359568469e-06,0.167,23486,7.11061909223e-06,1,0,0,0,1,2
execute==6==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executors/sync.py,0.206,94860,2.17162133671e-06,0.253,72930,3.46907993967e-06,1,0,1,0,1,1
from_db_value==42==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/models.py,0.205,306122,6.69667648846e-07,0.201,239041,8.40859936162e-07,1,0,0,0,3,0
__init__==47==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/mixins.py,0.205,20931,9.79408532798e-06,0.281,15773,1.78152539149e-05,0,0,1,1,0,2
sub==148==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/re.py,0.205,55564,3.68943920524e-06,0.221,43098,5.12784816001e-06,1,0,0,0,1,2
format_price==16==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/templatetags/prices_i18n.py,0.205,14972,1.36922254876e-05,0.238,12044,1.97608767851e-05,0,0,1,0,0,3
get_bytes_from_wsgi==226==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py,0.204,96145,2.12179520516e-06,0.258,77675,3.32153202446e-06,1,0,0,0,1,2
uuid5==609==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/uuid.py,0.203,13572,1.49572649573e-05,0.296,10987,2.69409301902e-05,1,0,0,0,0,3
_begin_transaction==643==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py,0.202,138564,1.45781010941e-06,0.198,109409,1.80972314892e-06,0,1,0,3,0,0
__init__==375==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py,0.202,12423,1.62601626016e-05,0.196,9991,1.96176558903e-05,0,0,0,0,1,3
__add__==118==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py,0.200,17627,1.1346230215e-05,0.187,12003,1.55794384737e-05,1,0,0,0,0,3
__get__==184==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py,0.200,30198,6.62295516259e-06,0.210,24076,8.72237913275e-06,0,0,0,0,2,2
<genexpr>==42==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/plural.py,0.200,144388,1.38515666122e-06,0.098,107644,9.10408383189e-07,2,0,0,0,0,2
update_mptt_cached_fields==119==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py,0.198,36734,5.39010181303e-06,0.184,27925,6.5890778872e-06,1,0,0,0,1,2
_get_FIELD_display==962==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py,0.198,3184,6.21859296482e-05,0.186,2573,7.22891566265e-05,0,0,1,0,1,2
getlist==134==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py,0.198,78651,2.51745050921e-06,0.239,61733,3.87151118527e-06,1,0,1,0,1,1
get_response==119==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/base.py,0.198,10882,1.81951847087e-05,0.147,8796,1.67121418827e-05,0,0,1,0,1,2
get==94==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.197,13976,1.40955924442e-05,0.132,11406,1.15728563914e-05,0,0,2,0,0,2
__wrapper__==108==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py,0.197,44469,4.43005239605e-06,0.116,36159,3.20805332006e-06,0,0,1,0,2,1
<genexpr>==301==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py,0.196,438594,4.46882538293e-07,0.196,353662,5.54201469199e-07,2,0,2,0,0,0
__get__==21==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/models.py,0.196,145747,1.3447961193e-06,0.301,107591,2.79763177217e-06,0,0,1,0,2,1
__init__==608==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.196,28997,6.75931992965e-06,0.179,23233,7.70455817157e-06,1,0,1,0,0,2
query==603==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py,0.195,553490,3.52309888164e-07,0.396,437016,9.06145312757e-07,0,2,0,1,0,1
leave==224==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/visitor.py,0.195,78864,2.4726110773e-06,0.290,60632,4.78295289616e-06,1,0,1,0,0,2
__getitem__==355==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/weakref.py,0.195,59074,3.30094457799e-06,0.157,47533,3.30296846401e-06,0,0,0,0,2,2
_format_frac==673==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.194,47598,4.07580150426e-06,0.152,35528,4.27831569466e-06,0,0,0,0,2,2
ref_alias==707==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.194,216745,8.95061016402e-07,0.493,170280,2.8952313836e-06,2,0,1,0,1,0
iri_to_uri==169==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/encoding.py,0.193,79059,2.44121478896e-06,0.263,62237,4.22578209104e-06,0,0,1,0,1,2
_round_half_even==1767==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.192,71595,2.68175151896e-06,0.146,52662,2.77239755421e-06,1,0,1,0,0,2
Wrapper==23==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py,0.191,138191,1.38214500221e-06,0.148,109109,1.35644172341e-06,1,0,1,1,0,1
parse_accept_lang_header==774==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.191,10882,1.75519206028e-05,0.267,8796,3.03547066849e-05,0,0,0,0,2,2
__init__==134==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py,0.190,21764,8.73001286528e-06,0.154,17592,8.7539790814e-06,0,0,0,0,1,3
get_format==105==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/formats.py,0.190,85292,2.22764151386e-06,0.267,64663,4.12910010361e-06,0,0,0,0,2,2
get_user==172==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/__init__.py,0.189,8167,2.3141912575e-05,0.107,6539,1.63633583117e-05,0,0,0,1,0,3
get_javascript_catalog==212==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py,0.188,2353,7.98980025499e-05,0.174,1970,8.83248730964e-05,0,0,3,0,1,0
__setitem__==140==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py,0.187,50002,3.73985040598e-06,0.233,40358,5.77332870806e-06,0,0,1,0,1,2
bind_template==225==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.187,12704,1.47197732997e-05,0.224,10084,2.2213407378e-05,0,0,1,0,1,2
get==379==<builtin>/2.7/_abcoll.py,0.187,258464,7.23505014238e-07,0.263,197129,1.33415174835e-06,0,0,0,0,0,4
get_filename_key==23==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/versatileimagefield.py,0.186,98838,1.881867298e-06,0.359,74880,4.79433760684e-06,1,0,0,0,1,2
<genexpr>==1438==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.185,748030,2.47316284106e-07,0.541,583470,9.27211339058e-07,1,0,2,0,1,0
_have_wait_callback==869==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py,0.185,138564,1.33512312e-06,0.386,109409,3.5280461388e-06,0,1,0,2,0,1
_render==529==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py,0.185,11920,1.55201342282e-05,0.348,9727,3.57767040197e-05,0,0,0,1,1,2
get_rhs_op==161==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py,0.184,80155,2.29555236729e-06,0.175,61456,2.84756573809e-06,0,0,1,0,1,2
parse_cookie==59==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/cookie.py,0.184,10882,1.6908656497e-05,0.115,8796,1.30741246021e-05,0,0,0,0,1,3
queries_logged==124==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py,0.183,138554,1.32078467601e-06,0.326,109399,2.97991754952e-06,1,0,1,0,0,2
_asdict==24==<string>,0.183,3720,4.91935483871e-05,0.109,2860,3.81118881119e-05,0,2,0,1,0,1
expand_template==828==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_parse.py,0.183,15061,1.21505876104e-05,0.062,12133,5.11003049534e-06,2,0,0,0,0,2
__call__==140==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/plural.py,0.183,47598,3.84469935712e-06,0.119,35528,3.3494708399e-06,0,0,2,0,0,2
__init__==17==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/utils.py,0.182,138554,1.31356727341e-06,0.163,109399,1.48995877476e-06,2,0,0,0,0,2
format_list==27==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/traceback.py,0.180,4392,4.09836065574e-05,0.107,3832,2.79227557411e-05,0,0,1,0,0,3
all==225==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py,0.180,43714,4.11767397173e-06,0.147,35327,4.1611232202e-06,0,0,0,0,2,2
__newobj__==92==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/copy_reg.py,0.180,175594,1.02509197353e-06,0.245,140194,1.74757835571e-06,1,0,1,0,1,1
_get_response==157==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/base.py,0.180,10882,1.65410770079e-05,0.325,8796,3.69486130059e-05,0,0,1,0,0,3
__init__==172==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py,0.179,28995,6.17347818589e-06,0.141,23479,6.00536649772e-06,0,0,1,1,0,2
__setitem__==210==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py,0.179,164862,1.08575657216e-06,0.141,132986,1.06026198246e-06,2,0,0,0,1,1
_maybe_run_close_callback==448==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.179,14216,1.25914462577e-05,0.150,12967,1.15678260199e-05,0,0,1,0,1,2
number_symbols==546==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py,0.178,95196,1.8698264633e-06,0.246,71056,3.46205809502e-06,0,0,0,0,2,2
parse_pattern==479==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.177,14972,1.182206786e-05,0.154,12044,1.27864496845e-05,1,0,0,0,0,3
as_sql==59==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_lookups.py,0.177,61006,2.90135396518e-06,0.189,48910,3.86424044163e-06,0,0,1,0,1,2
reader_leaves==44==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/synch.py,0.177,66873,2.64680812884e-06,0.216,51318,4.20904945633e-06,1,0,0,0,1,2
currency_formats==570==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py,0.175,47598,3.67662506828e-06,0.127,35528,3.57464535015e-06,0,0,1,0,1,2
within_range_list==252==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/plural.py,0.175,48753,3.58952269604e-06,0.193,36489,5.28926525802e-06,0,0,1,0,2,1
__init__==36==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/datastructures/base.py,0.175,83724,2.09020113707e-06,0.198,63092,3.13827426615e-06,1,0,0,0,1,2
__exit__==70==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py,0.174,541523,3.21315992119e-07,0.574,427524,1.34261468362e-06,1,0,2,0,0,1
parse_line==177==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py,0.174,103779,1.67663978261e-06,0.212,83644,2.53455119315e-06,1,0,0,0,1,2
_output_field_or_none==232==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.173,314628,5.49855702608e-07,0.383,248236,1.54288660791e-06,2,0,1,0,0,1
_format_int==660==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.172,47598,3.61359720997e-06,0.209,35528,5.88268408016e-06,0,0,1,0,1,2
display_variant==272==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.172,10328,1.66537567777e-05,0.129,6817,1.89232800352e-05,0,0,0,1,1,2
__init__==547==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.172,14972,1.14881111408e-05,0.156,12044,1.29525074726e-05,1,0,0,0,0,3
__enter__==15==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/contextlib.py,0.172,88988,1.93284487796e-06,0.164,68460,2.39555945077e-06,0,0,2,0,0,2
get_slug==165==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.171,19830,8.62329803328e-06,0.091,15124,6.01692673896e-06,1,0,1,1,0,1
__init__==39==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.170,132468,1.28332880394e-06,0.147,104549,1.40603927345e-06,2,0,2,0,0,0
__init__==984==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py,0.169,20311,8.32061444537e-06,0.320,16440,1.94647201946e-05,0,0,0,0,1,3
annotation_select==1848==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.169,239271,7.06312089639e-07,0.193,189757,1.01709027862e-06,2,0,0,0,1,1
func_supports_parameter==126==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/inspect.py,0.169,43159,3.91575337705e-06,0.193,33212,5.81115259545e-06,0,0,0,0,2,2
get_formats==66==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py,0.169,2353,7.18232044199e-05,0.139,1970,7.05583756345e-05,0,0,0,0,2,2
__init__==41==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py,0.168,10882,1.54383385407e-05,0.128,8796,1.45520691223e-05,0,0,1,0,0,3
args_check==760==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py,0.168,18261,9.19993428618e-06,0.124,14575,8.5077186964e-06,0,0,1,0,0,3
<lambda>==245==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py,0.167,94860,1.76048914189e-06,0.203,72930,2.78349101879e-06,0,0,3,0,0,1
regex==92==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py,0.166,99013,1.67654752406e-06,0.097,80068,1.21147025029e-06,1,0,1,0,0,2
get_script_prefix==111==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/base.py,0.166,70838,2.3433750247e-06,0.079,55655,1.41945916809e-06,1,0,1,0,0,2
get_discount==272==/home/seasun/jit_test/application/saleor/saleor/discount/models.py,0.166,35240,4.71055618615e-06,0.189,25925,7.29026036644e-06,0,0,2,0,0,2
checkcache==47==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/linecache.py,0.165,21960,7.51366120219e-06,0.169,19160,8.82045929019e-06,0,0,1,0,0,3
__call__==46==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/dispatch/weakref_backports.py,0.164,72453,2.2635363615e-06,0.125,53164,2.35121510797e-06,1,0,0,0,1,2
__iter__==148==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.164,40287,4.07079206692e-06,0.121,32729,3.69702710135e-06,0,0,0,0,2,2
fromtimestamp==724==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,0.164,26228,6.25285953942e-06,0.210,21257,9.87909864986e-06,1,0,0,0,1,2
get==371==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.164,28040,5.8487874465e-06,0.172,21264,8.08878856283e-06,0,0,2,0,0,2
__eq__==340==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py,0.164,186000,8.81720430108e-07,0.498,143000,3.48251748252e-06,1,0,1,0,2,0
filter_by_extension==10==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/templatetags/webpack_loader.py,0.163,26306,6.19630502547e-06,0.065,21326,3.04792272344e-06,0,0,1,0,0,3
build_widget_attrs==234==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/boundfield.py,0.163,13728,1.18735431235e-05,0.125,11106,1.12551773816e-05,0,0,1,0,1,2
__init__==341==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py,0.163,35240,4.62542565267e-06,0.130,25925,5.01446480231e-06,1,0,0,0,1,2
complete_leaf_value==304==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py,0.163,67146,2.42754594466e-06,0.114,51623,2.20831799779e-06,1,0,1,0,1,1
with_timeout==871==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py,0.163,14609,1.11575056472e-05,0.143,11601,1.23265235756e-05,0,0,1,0,1,2
<genexpr>==56==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/csrf.py,0.162,102927,1.5739310385e-06,0.149,81906,1.8191585476e-06,1,0,0,0,2,1
closed==409==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py,0.162,403000,4.01985111663e-07,0.294,318156,9.24074982084e-07,0,2,0,1,0,1
db_type==936==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py,0.161,77849,2.0681062056e-06,0.267,62053,4.30277343561e-06,0,0,1,0,1,2
get_related_selections==624==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,0.161,4618,3.48635773062e-05,0.185,3640,5.08241758242e-05,0,0,1,0,1,2
__set__==29==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/files.py,0.161,72453,2.22213020855e-06,0.131,53164,2.46407343315e-06,1,0,1,0,0,2
reader==52==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/synch.py,0.161,133746,1.20377431848e-06,0.153,102636,1.49070501578e-06,1,0,0,0,1,2
recv==225==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/socket.py,0.161,23480,6.85689948893e-06,0.070,16810,4.16418798334e-06,0,0,1,0,1,2
__init__==50==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py,0.161,85310,1.88723479076e-06,0.219,69059,3.17120143645e-06,1,0,1,0,0,2
to_language==216==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.160,405397,3.94674849592e-07,0.322,321666,1.00103834412e-06,2,0,1,0,0,1
evaluate==1==<rule>,0.159,47598,3.34047649061e-06,0.113,35528,3.18058995722e-06,0,1,0,1,0,2
urlunparse==223==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/urlparse.py,0.159,94193,1.68802352616e-06,0.193,73345,2.63139955007e-06,1,0,0,0,1,2
import_module==20==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/importlib/__init__.py,0.158,51771,3.05190164378e-06,0.160,42167,3.79443640762e-06,0,0,1,0,1,2
dispatch==173==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/singledispatch.py,0.158,59074,2.67461150422e-06,0.130,47533,2.73494204027e-06,1,0,0,0,1,2
get_cart_from_request==168==/home/seasun/jit_test/application/saleor/saleor/cart/utils.py,0.157,12071,1.30063789247e-05,0.123,9566,1.28580388877e-05,0,0,1,0,0,3
get_assets==33==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/loader.py,0.157,100197,1.56691318103e-06,0.150,81257,1.8459948066e-06,1,0,0,0,1,2
get_loader==7==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/utils.py,0.156,100197,1.5569328423e-06,0.121,81257,1.48910247733e-06,1,0,0,0,1,2
get_db_converters==536==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/operations.py,0.156,955711,1.63229260728e-07,0.374,760269,4.91931145424e-07,1,0,2,0,1,0
set_result==272==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py,0.156,72304,2.15755698163e-06,0.056,58622,9.55272764491e-07,0,0,1,0,1,2
load_setitems==509==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py,0.155,16712,9.27477261848e-06,0.189,14181,1.33276919822e-05,0,0,2,0,2,0
<dictcomp>==341==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py,0.154,70838,2.17397442051e-06,0.158,55655,2.83891833618e-06,0,0,0,0,2,2
render_as_tags==17==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/templatetags/webpack_loader.py,0.154,15005,1.02632455848e-05,0.078,12165,6.41183723798e-06,0,0,1,0,0,3
process_view==163==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/csrf.py,0.154,11451,1.34486071085e-05,0.136,9236,1.47249891728e-05,0,0,1,1,0,2
render==151==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py,0.153,5291,2.8917028917e-05,0.124,4291,2.88976928455e-05,0,0,0,1,1,2
process_lhs==65==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py,0.153,158209,9.67075197998e-07,0.129,123981,1.04048200934e-06,1,0,1,0,1,1
__copy__==40==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.152,29412,5.16795865633e-06,0.154,24286,6.34110186939e-06,1,0,1,0,1,1
load_proto==197==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py,0.151,61177,2.46824787093e-06,0.186,47064,3.95206527282e-06,1,0,0,0,1,2
copy==302==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.151,82402,1.83247979418e-06,0.134,65131,2.0573920253e-06,1,0,0,0,1,2
_get_session==195==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py,0.150,52763,2.84290127552e-06,0.211,42536,4.96050404363e-06,0,0,0,0,2,2
